Laporan Penjualan

Tanggal Cetak,2017-08-11 - 2017-12-11
Laporan Omzet,Rp.306.110.000
Laporan Laba Kotor,Rp.306.110.000
Laporan Penjualan,2572
Laporan Barang,2572




ID Pesanan,Waktu,SKU,Nama Barang,Jumlah,Harga Jual,Total,Harga Beli,Laba
Pesanan ID-20171112-369582,2017-11-13T00:01:29Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.120.000,Rp.120.000,Rp.71.835,Rp.48.165
Pesanan ID-20171112-524345,2017-11-12T00:23:41Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.125.000,Rp.125.000,Rp.65.364,Rp.59.636
Pesanan ID-20171112-738854,2017-11-12T00:33:19Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.125.000,Rp.125.000,Rp.68.675,Rp.56.325
Pesanan ID-20171112-700851,2017-11-12T00:00:45Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.125.000,Rp.125.000,Rp.73.000,Rp.52.000
Pesanan ID-20171112-187626,2017-11-12T00:58:11Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.115.000,Rp.115.000,Rp.71.835,Rp.43.165
Pesanan ID-20171112-187626,2017-11-12T00:58:11Z,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,Rp.110.000,Rp.110.000,Rp.73.323,Rp.36.677
Pesanan ID-20171112-644600,2017-11-12T00:52:40Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.110.000,Rp.110.000,Rp.74.010,Rp.35.990
Pesanan ID-20171112-644600,2017-11-12T00:52:40Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.120.000,Rp.120.000,Rp.71.835,Rp.48.165
Pesanan ID-20171112-886795,2017-11-12T00:03:12Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.120.000,Rp.120.000,Rp.68.000,Rp.52.000
Pesanan ID-20171112-886795,2017-11-12T00:03:12Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.115.000,Rp.115.000,Rp.68.000,Rp.47.000
Pesanan ID-20171112-966158,2017-11-12T00:20:08Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.125.000,Rp.125.000,Rp.72.543,Rp.52.457
Pesanan ID-20171112-436138,2017-11-12T00:31:59Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.120.000,Rp.120.000,Rp.68.000,Rp.52.000
Pesanan ID-20171112-436138,2017-11-12T00:31:59Z,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,Rp.130.000,Rp.130.000,Rp.67.300,Rp.62.700
Pesanan ID-20171112-006606,2017-11-12T00:44:35Z,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,Rp.125.000,Rp.125.000,Rp.71.854,Rp.53.146
Pesanan ID-20171112-508206,2017-11-12T00:12:40Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.67.365,Rp.47.635
Pesanan ID-20171112-692828,2017-11-12T00:05:10Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.125.000,Rp.125.000,Rp.71.835,Rp.53.165
Pesanan ID-20171112-455706,2017-11-12T00:30:43Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.110.000,Rp.110.000,Rp.73.000,Rp.37.000
Pesanan ID-20171112-455050,2017-11-12T00:16:16Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.110.000,Rp.110.000,Rp.65.303,Rp.44.697
Pesanan ID-20171112-455050,2017-11-12T00:16:16Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.120.000,Rp.120.000,Rp.73.000,Rp.47.000
Pesanan ID-20171112-775455,2017-11-12T00:49:57Z,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,Rp.110.000,Rp.110.000,Rp.67.300,Rp.42.700
Pesanan ID-20171112-640247,2017-11-12T00:43:44Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.120.000,Rp.120.000,Rp.73.124,Rp.46.876
Pesanan ID-20171112-740017,2017-11-12T00:53:00Z,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,Rp.120.000,Rp.120.000,Rp.63.650,Rp.56.350
Pesanan ID-20171111-102648,2017-11-12T00:24:23Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.66.955,Rp.48.045
Pesanan ID-20171111-487800,2017-11-11T00:37:11Z,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,Rp.130.000,Rp.130.000,Rp.62.320,Rp.67.680
Pesanan ID-20171111-224567,2017-11-11T00:02:03Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.66.955,Rp.48.045
Pesanan ID-20171111-431934,2017-11-11T00:09:49Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.115.000,Rp.115.000,Rp.73.000,Rp.42.000
Pesanan ID-20171111-431934,2017-11-11T00:09:49Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.110.000,Rp.110.000,Rp.65.303,Rp.44.697
Pesanan ID-20171111-852547,2017-11-11T00:50:49Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.67.365,Rp.42.635
Pesanan ID-20171111-211474,2017-11-11T00:50:38Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.130.000,Rp.130.000,Rp.72.543,Rp.57.457
Pesanan ID-20171111-586136,2017-11-11T00:48:29Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.130.000,Rp.130.000,Rp.73.124,Rp.56.876
Pesanan ID-20171111-595246,2017-11-11T00:56:56Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.75.209,Rp.39.791
Pesanan ID-20171111-595246,2017-11-11T00:56:56Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.115.000,Rp.115.000,Rp.68.675,Rp.46.325
Pesanan ID-20171111-485258,2017-11-11T00:54:12Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.125.000,Rp.125.000,Rp.68.000,Rp.57.000
Pesanan ID-20171111-485258,2017-11-11T00:54:12Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.120.000,Rp.120.000,Rp.65.364,Rp.54.636
Pesanan ID-20171111-344284,2017-11-11T00:49:43Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.115.000,Rp.115.000,Rp.71.880,Rp.43.120
Pesanan ID-20171111-344284,2017-11-11T00:49:43Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.125.000,Rp.125.000,Rp.73.000,Rp.52.000
Barang Rusak,2017-11-11T00:17:35Z,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,Rp.0,Rp.0,Rp.70.447,-Rp.70.447
Pesanan ID-20171111-897311,2017-11-11T00:03:06Z,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,Rp.115.000,Rp.115.000,Rp.71.854,Rp.43.146
Pesanan ID-20171111-595867,2017-11-11T00:05:23Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.125.000,Rp.125.000,Rp.72.543,Rp.52.457
Pesanan ID-20171111-595867,2017-11-11T00:05:23Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.120.000,Rp.120.000,Rp.71.780,Rp.48.220
Pesanan ID-20171111-270185,2017-11-11T00:51:20Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.110.000,Rp.110.000,Rp.73.000,Rp.37.000
Pesanan ID-20171111-694257,2017-11-11T00:35:21Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.125.000,Rp.125.000,Rp.68.675,Rp.56.325
Pesanan ID-20171110-500850,2017-11-10T00:05:03Z,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp.125.000,Rp.125.000,Rp.67.800,Rp.57.200
Pesanan ID-20171110-500850,2017-11-10T00:05:03Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.120.000,Rp.120.000,Rp.71.880,Rp.48.120
Pesanan ID-20171110-036100,2017-11-10T00:42:41Z,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,Rp.130.000,Rp.130.000,Rp.62.320,Rp.67.680
Pesanan ID-20171110-973601,2017-11-10T00:01:57Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.66.955,Rp.48.045
Pesanan ID-20171110-325153,2017-11-10T00:47:23Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.120.000,Rp.120.000,Rp.73.124,Rp.46.876
Pesanan ID-20171110-491586,2017-11-10T00:10:27Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.130.000,Rp.130.000,Rp.65.364,Rp.64.636
Pesanan ID-20171110-491586,2017-11-10T00:10:27Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.115.000,Rp.115.000,Rp.68.675,Rp.46.325
Pesanan ID-20171110-817051,2017-11-10T00:49:22Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.125.000,Rp.125.000,Rp.73.124,Rp.51.876
Pesanan ID-20171110-817051,2017-11-10T00:49:22Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.125.000,Rp.125.000,Rp.67.500,Rp.57.500
Pesanan ID-20171110-246001,2017-11-10T00:24:45Z,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,Rp.110.000,Rp.110.000,Rp.62.320,Rp.47.680
Pesanan ID-20171110-317285,2017-11-10T00:53:54Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.120.000,Rp.120.000,Rp.72.543,Rp.47.457
Pesanan ID-20171110-317285,2017-11-10T00:53:54Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.125.000,Rp.125.000,Rp.65.303,Rp.59.697
Pesanan ID-20171110-953608,2017-11-10T00:41:18Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.130.000,Rp.130.000,Rp.65.364,Rp.64.636
Pesanan ID-20171110-698662,2017-11-10T00:01:28Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.130.000,Rp.130.000,Rp.68.675,Rp.61.325
Pesanan ID-20171110-724211,2017-11-10T00:07:08Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.130.000,Rp.130.000,Rp.66.955,Rp.63.045
Pesanan ID-20171110-724211,2017-11-10T00:07:08Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.125.000,Rp.125.000,Rp.68.675,Rp.56.325
Pesanan ID-20171110-017771,2017-11-10T00:56:19Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.120.000,Rp.120.000,Rp.69.046,Rp.50.954
Pesanan ID-20171110-037575,2017-11-10T00:47:23Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.110.000,Rp.110.000,Rp.71.835,Rp.38.165
Pesanan ID-20171110-037575,2017-11-10T00:47:23Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.110.000,Rp.110.000,Rp.68.675,Rp.41.325
Pesanan ID-20171110-524002,2017-11-10T00:24:08Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.120.000,Rp.120.000,Rp.68.675,Rp.51.325
Pesanan ID-20171110-063752,2017-11-10T00:50:14Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.130.000,Rp.130.000,Rp.68.675,Rp.61.325
Pesanan ID-20171110-330069,2017-11-10T00:42:59Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.120.000,Rp.120.000,Rp.68.454,Rp.51.546
Pesanan ID-20171110-843957,2017-11-10T00:45:14Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.115.000,Rp.115.000,Rp.67.666,Rp.47.334
Pesanan ID-20171110-216676,2017-11-10T00:16:39Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.125.000,Rp.125.000,Rp.74.010,Rp.50.990
Pesanan ID-20171110-977638,2017-11-10T00:34:40Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.120.000,Rp.120.000,Rp.73.000,Rp.47.000
Pesanan ID-20171110-977638,2017-11-10T00:34:40Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.125.000,Rp.125.000,Rp.73.124,Rp.51.876
Pesanan ID-20171109-514717,2017-11-09T00:22:12Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.120.000,Rp.120.000,Rp.67.666,Rp.52.334
Pesanan ID-20171109-514717,2017-11-09T00:22:12Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.125.000,Rp.125.000,Rp.75.209,Rp.49.791
Pesanan ID-20171109-495756,2017-11-09T00:07:29Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.130.000,Rp.130.000,Rp.68.675,Rp.61.325
Pesanan ID-20171109-712782,2017-11-09T00:59:54Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.110.000,Rp.110.000,Rp.68.000,Rp.42.000
Pesanan ID-20171109-211588,2017-11-09T00:36:14Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.130.000,Rp.130.000,Rp.68.454,Rp.61.546
Pesanan ID-20171109-980602,2017-11-09T00:06:32Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.125.000,Rp.125.000,Rp.73.000,Rp.52.000
Pesanan ID-20171109-355055,2017-11-09T00:38:54Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.66.955,Rp.58.045
Pesanan ID-20171109-412135,2017-11-09T00:42:21Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.125.000,Rp.125.000,Rp.68.454,Rp.56.546
Pesanan ID-20171109-004498,2017-11-09T00:09:56Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.110.000,Rp.110.000,Rp.67.666,Rp.42.334
Pesanan ID-20171109-004498,2017-11-09T00:09:56Z,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,Rp.125.000,Rp.125.000,Rp.67.300,Rp.57.700
Pesanan ID-20171109-508476,2017-11-09T00:59:58Z,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,Rp.115.000,Rp.115.000,Rp.71.854,Rp.43.146
Pesanan ID-20171109-928676,2017-11-09T00:56:34Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.120.000,Rp.120.000,Rp.71.780,Rp.48.220
Pesanan ID-20171109-598042,2017-11-09T00:44:38Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.130.000,Rp.130.000,Rp.68.675,Rp.61.325
Pesanan ID-20171109-598042,2017-11-09T00:44:38Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.130.000,Rp.130.000,Rp.68.675,Rp.61.325
Pesanan ID-20171109-803173,2017-11-09T00:10:37Z,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,Rp.120.000,Rp.120.000,Rp.67.300,Rp.52.700
Pesanan ID-20171109-803173,2017-11-09T00:10:37Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.110.000,Rp.110.000,Rp.68.000,Rp.42.000
Pesanan ID-20171108-874643,2017-11-08T00:44:09Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.110.000,Rp.110.000,Rp.68.454,Rp.41.546
Pesanan ID-20171108-534172,2017-11-08T00:14:41Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.110.000,Rp.110.000,Rp.67.666,Rp.42.334
Pesanan ID-20171108-534172,2017-11-08T00:14:41Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.115.000,Rp.115.000,Rp.68.675,Rp.46.325
Pesanan ID-20171108-792234,2017-11-08T00:51:06Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.67.365,Rp.42.635
Pesanan ID-20171108-715284,2017-11-08T00:02:09Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.125.000,Rp.125.000,Rp.73.124,Rp.51.876
Pesanan ID-20171108-754511,2017-11-08T00:27:19Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.115.000,Rp.115.000,Rp.73.124,Rp.41.876
Pesanan ID-20171108-754511,2017-11-08T00:27:19Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.120.000,Rp.120.000,Rp.68.000,Rp.52.000
Pesanan ID-20171108-597110,2017-11-08T00:59:39Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.125.000,Rp.125.000,Rp.68.675,Rp.56.325
Pesanan ID-20171108-775588,2017-11-08T00:41:49Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.120.000,Rp.120.000,Rp.68.000,Rp.52.000
Pesanan ID-20171108-685045,2017-11-08T00:32:39Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.110.000,Rp.110.000,Rp.68.675,Rp.41.325
Pesanan ID-20171108-685045,2017-11-08T00:32:39Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.125.000,Rp.125.000,Rp.68.675,Rp.56.325
Pesanan ID-20171108-331474,2017-11-08T00:26:08Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.67.365,Rp.42.635
Pesanan ID-20171108-905562,2017-11-08T00:57:58Z,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp.115.000,Rp.115.000,Rp.73.124,Rp.41.876
Pesanan ID-20171108-416103,2017-11-08T00:37:52Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.115.000,Rp.115.000,Rp.73.000,Rp.42.000
Pesanan ID-20171108-416103,2017-11-08T00:37:52Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.125.000,Rp.125.000,Rp.68.000,Rp.57.000
Pesanan ID-20171108-833172,2017-11-08T00:24:23Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.125.000,Rp.125.000,Rp.68.000,Rp.57.000
Pesanan ID-20171108-841224,2017-11-08T00:14:32Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.71.780,Rp.43.220
Pesanan ID-20171108-326121,2017-11-08T00:10:30Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.130.000,Rp.130.000,Rp.68.675,Rp.61.325
Pesanan ID-20171108-996014,2017-11-08T00:31:43Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.67.365,Rp.42.635
Pesanan ID-20171108-282072,2017-11-08T00:28:43Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.115.000,Rp.115.000,Rp.74.010,Rp.40.990
Pesanan ID-20171108-785348,2017-11-08T00:49:09Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.110.000,Rp.110.000,Rp.73.000,Rp.37.000
Pesanan ID-20171108-634735,2017-11-08T00:02:50Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.110.000,Rp.110.000,Rp.73.000,Rp.37.000
Pesanan ID-20171108-634735,2017-11-08T00:02:50Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.75.209,Rp.54.791
Pesanan ID-20171107-275915,2017-11-08T00:59:47Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.110.000,Rp.110.000,Rp.65.364,Rp.44.636
Pesanan ID-20171107-461734,2017-11-07T00:34:21Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.120.000,Rp.120.000,Rp.68.675,Rp.51.325
Pesanan ID-20171107-461734,2017-11-07T00:34:21Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.110.000,Rp.110.000,Rp.68.675,Rp.41.325
Pesanan ID-20171107-615013,2017-11-07T00:56:50Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.125.000,Rp.125.000,Rp.75.209,Rp.49.791
Pesanan ID-20171107-615013,2017-11-07T00:56:50Z,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,Rp.120.000,Rp.120.000,Rp.65.303,Rp.54.697
Pesanan ID-20171107-265405,2017-11-07T00:46:32Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.120.000,Rp.120.000,Rp.73.000,Rp.47.000
Pesanan ID-20171107-693358,2017-11-07T00:57:31Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.115.000,Rp.115.000,Rp.72.543,Rp.42.457
Pesanan ID-20171107-842307,2017-11-07T00:34:49Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.110.000,Rp.110.000,Rp.65.364,Rp.44.636
Pesanan ID-20171107-842307,2017-11-07T00:34:49Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.110.000,Rp.110.000,Rp.75.209,Rp.34.791
Pesanan ID-20171107-577258,2017-11-07T00:25:26Z,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp.115.000,Rp.115.000,Rp.67.800,Rp.47.200
Pesanan ID-20171107-303300,2017-11-07T00:58:54Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.110.000,Rp.110.000,Rp.69.808,Rp.40.192
Pesanan ID-20171107-824714,2017-11-07T00:47:13Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.130.000,Rp.130.000,Rp.73.000,Rp.57.000
Pesanan ID-20171107-401377,2017-11-07T00:51:57Z,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,Rp.120.000,Rp.120.000,Rp.71.854,Rp.48.146
Pesanan ID-20171107-401377,2017-11-07T00:51:57Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.130.000,Rp.130.000,Rp.68.675,Rp.61.325
Pesanan ID-20171107-785328,2017-11-07T00:46:59Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.71.780,Rp.43.220
Pesanan ID-20171107-123420,2017-11-07T00:41:26Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.120.000,Rp.120.000,Rp.68.675,Rp.51.325
Pesanan ID-20171107-150241,2017-11-07T00:35:51Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.110.000,Rp.110.000,Rp.67.666,Rp.42.334
Pesanan ID-20171107-998766,2017-11-07T00:31:51Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.120.000,Rp.120.000,Rp.67.666,Rp.52.334
Pesanan ID-20171107-084230,2017-11-07T00:00:31Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.115.000,Rp.115.000,Rp.64.728,Rp.50.272
Pesanan ID-20171107-803860,2017-11-07T00:35:19Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.120.000,Rp.120.000,Rp.75.209,Rp.44.791
Pesanan ID-20171107-803860,2017-11-07T00:35:19Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.120.000,Rp.120.000,Rp.68.675,Rp.51.325
Pesanan ID-20171107-595732,2017-11-07T00:48:52Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.110.000,Rp.110.000,Rp.68.675,Rp.41.325
Pesanan ID-20171107-595732,2017-11-07T00:48:52Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.115.000,Rp.115.000,Rp.68.675,Rp.46.325
Barang Rusak,2017-11-07T00:00:25Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.0,Rp.0,Rp.65.364,-Rp.65.364
Barang Hilang,2017-11-06T00:11:08Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.0,Rp.0,Rp.68.000,-Rp.68.000
